2019-05-29 22:17:35.862311: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 22:17:35.869750: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2599865000 Hz
2019-05-29 22:17:35.869850: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6d4a410 executing computations on platform Host. Devices:
2019-05-29 22:17:35.869864: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 22:17:35.870021: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 130 of [130, 140)
attack: step 1/30, xent loss = 2.28246, l2 loss = 0 (max 14.95), (true 30, predicted [32])
attack: step 30/30, xent loss = 38.6779, l2 loss = 13.4315 (max 14.95), (true 30, predicted [328])
true = 30, adv = 936
evaluating 131 of [130, 140)
attack: step 1/30, xent loss = 0.00480544, l2 loss = 0 (max 14.95), (true 974, predicted [974])
attack: step 2/30, xent loss = 0.00536265, l2 loss = 0.00736054 (max 14.95), (true 974, predicted [974])
attack: step 3/30, xent loss = 0.00599965, l2 loss = 0.0152099 (max 14.95), (true 974, predicted [974])
attack: step 4/30, xent loss = 0.00674921, l2 loss = 0.0235498 (max 14.95), (true 974, predicted [974])
attack: step 5/30, xent loss = 0.0076228, l2 loss = 0.0325113 (max 14.95), (true 974, predicted [974])
attack: step 6/30, xent loss = 0.00864253, l2 loss = 0.0420114 (max 14.95), (true 974, predicted [974])
attack: step 7/30, xent loss = 0.00982627, l2 loss = 0.0521388 (max 14.95), (true 974, predicted [974])
attack: step 8/30, xent loss = 0.0112161, l2 loss = 0.062881 (max 14.95), (true 974, predicted [974])
attack: step 9/30, xent loss = 0.0128058, l2 loss = 0.0742838 (max 14.95), (true 974, predicted [974])
attack: step 10/30, xent loss = 0.0148702, l2 loss = 0.0870955 (max 14.95), (true 974, predicted [974])
attack: step 11/30, xent loss = 0.0175034, l2 loss = 0.101277 (max 14.95), (true 974, predicted [974])
attack: step 12/30, xent loss = 0.0210165, l2 loss = 0.117594 (max 14.95), (true 974, predicted [974])
attack: step 13/30, xent loss = 0.0259304, l2 loss = 0.136129 (max 14.95), (true 974, predicted [974])
attack: step 14/30, xent loss = 0.0332496, l2 loss = 0.15824 (max 14.95), (true 974, predicted [974])
attack: step 15/30, xent loss = 0.0441924, l2 loss = 0.187636 (max 14.95), (true 974, predicted [974])
attack: step 16/30, xent loss = 0.0630567, l2 loss = 0.221276 (max 14.95), (true 974, predicted [974])
attack: step 17/30, xent loss = 0.0906401, l2 loss = 0.264164 (max 14.95), (true 974, predicted [974])
attack: step 18/30, xent loss = 0.119657, l2 loss = 0.316908 (max 14.95), (true 974, predicted [974])
attack: step 19/30, xent loss = 0.183379, l2 loss = 0.383436 (max 14.95), (true 974, predicted [974])
attack: step 20/30, xent loss = 0.175981, l2 loss = 0.485838 (max 14.95), (true 974, predicted [974])
attack: step 21/30, xent loss = 0.14709, l2 loss = 0.596318 (max 14.95), (true 974, predicted [974])
attack: step 22/30, xent loss = 0.442582, l2 loss = 0.674989 (max 14.95), (true 974, predicted [974])
attack: step 23/30, xent loss = 0.254806, l2 loss = 0.880346 (max 14.95), (true 974, predicted [974])
attack: step 24/30, xent loss = 0.5329, l2 loss = 1.01178 (max 14.95), (true 974, predicted [974])
attack: step 25/30, xent loss = 1.81823, l2 loss = 1.31605 (max 14.95), (true 974, predicted [974])
attack: step 26/30, xent loss = 2.64874, l2 loss = 2.1231 (max 14.95), (true 974, predicted [81])
attack: step 27/30, xent loss = 5.51853, l2 loss = 4.13493 (max 14.95), (true 974, predicted [81])
attack: step 28/30, xent loss = 10.041, l2 loss = 4.75806 (max 14.95), (true 974, predicted [81])
attack: step 29/30, xent loss = 12.5111, l2 loss = 5.28873 (max 14.95), (true 974, predicted [81])
attack: step 30/30, xent loss = 11.2371, l2 loss = 8.83989 (max 14.95), (true 974, predicted [81])
true = 974, adv = 974
evaluating 132 of [130, 140)
attack: step 1/30, xent loss = 0.104486, l2 loss = 0 (max 14.95), (true 70, predicted [70])
attack: step 2/30, xent loss = 0.176723, l2 loss = 0.081765 (max 14.95), (true 70, predicted [70])
attack: step 3/30, xent loss = 0.341927, l2 loss = 0.188405 (max 14.95), (true 70, predicted [70])
attack: step 4/30, xent loss = 1.06756, l2 loss = 0.38789 (max 14.95), (true 70, predicted [70])
attack: step 5/30, xent loss = 8.64591, l2 loss = 1.04006 (max 14.95), (true 70, predicted [313])
attack: step 6/30, xent loss = 15.8177, l2 loss = 2.28434 (max 14.95), (true 70, predicted [313])
attack: step 7/30, xent loss = 17.6376, l2 loss = 3.17331 (max 14.95), (true 70, predicted [313])
attack: step 8/30, xent loss = 14.9309, l2 loss = 4.34747 (max 14.95), (true 70, predicted [313])
attack: step 9/30, xent loss = 18.4845, l2 loss = 6.09621 (max 14.95), (true 70, predicted [313])
attack: step 10/30, xent loss = 20.5388, l2 loss = 7.13945 (max 14.95), (true 70, predicted [313])
attack: step 11/30, xent loss = 17.0825, l2 loss = 7.72792 (max 14.95), (true 70, predicted [313])
attack: step 12/30, xent loss = 18.545, l2 loss = 8.22006 (max 14.95), (true 70, predicted [313])
attack: step 13/30, xent loss = 22.3484, l2 loss = 8.63237 (max 14.95), (true 70, predicted [313])
attack: step 14/30, xent loss = 28.3347, l2 loss = 8.86985 (max 14.95), (true 70, predicted [313])
attack: step 15/30, xent loss = 27.503, l2 loss = 9.20308 (max 14.95), (true 70, predicted [313])
attack: step 16/30, xent loss = 28.8908, l2 loss = 9.53076 (max 14.95), (true 70, predicted [313])
attack: step 17/30, xent loss = 29.8412, l2 loss = 10.1348 (max 14.95), (true 70, predicted [313])
attack: step 18/30, xent loss = 25.6792, l2 loss = 10.5749 (max 14.95), (true 70, predicted [313])
attack: step 19/30, xent loss = 28.8953, l2 loss = 11.0339 (max 14.95), (true 70, predicted [313])
attack: step 20/30, xent loss = 28.3044, l2 loss = 11.4161 (max 14.95), (true 70, predicted [313])
attack: step 21/30, xent loss = 31.1878, l2 loss = 11.6774 (max 14.95), (true 70, predicted [313])
attack: step 22/30, xent loss = 34.4907, l2 loss = 12.004 (max 14.95), (true 70, predicted [313])
attack: step 23/30, xent loss = 31.3652, l2 loss = 12.4783 (max 14.95), (true 70, predicted [313])
attack: step 24/30, xent loss = 31.2886, l2 loss = 12.8399 (max 14.95), (true 70, predicted [313])
attack: step 25/30, xent loss = 29.0292, l2 loss = 13.6482 (max 14.95), (true 70, predicted [313])
attack: step 26/30, xent loss = 31.7974, l2 loss = 13.9477 (max 14.95), (true 70, predicted [313])
attack: step 27/30, xent loss = 30.9046, l2 loss = 14.4029 (max 14.95), (true 70, predicted [313])
attack: step 28/30, xent loss = 38.2053, l2 loss = 14.6324 (max 14.95), (true 70, predicted [313])
attack: step 29/30, xent loss = 39.4665, l2 loss = 14.9251 (max 14.95), (true 70, predicted [313])
attack: step 30/30, xent loss = 34.9514, l2 loss = 15.306 (max 14.95), (true 70, predicted [313])
check failed
true = 70, adv = 728
evaluating 133 of [130, 140)
attack: step 1/30, xent loss = 0.0382122, l2 loss = 0 (max 14.95), (true 813, predicted [813])
attack: step 2/30, xent loss = 1.39392, l2 loss = 0.179525 (max 14.95), (true 813, predicted [813])
attack: step 3/30, xent loss = 8.82072, l2 loss = 2.07383 (max 14.95), (true 813, predicted [641])
attack: step 4/30, xent loss = 12.1077, l2 loss = 3.35518 (max 14.95), (true 813, predicted [641])
attack: step 5/30, xent loss = 17.2732, l2 loss = 4.14452 (max 14.95), (true 813, predicted [641])
attack: step 6/30, xent loss = 16.349, l2 loss = 6.67893 (max 14.95), (true 813, predicted [641])
attack: step 7/30, xent loss = 22.3855, l2 loss = 7.04772 (max 14.95), (true 813, predicted [641])
attack: step 8/30, xent loss = 15.187, l2 loss = 8.56786 (max 14.95), (true 813, predicted [641])
attack: step 9/30, xent loss = 21.4243, l2 loss = 8.73263 (max 14.95), (true 813, predicted [641])
attack: step 10/30, xent loss = 22.7925, l2 loss = 9.00742 (max 14.95), (true 813, predicted [641])
attack: step 11/30, xent loss = 32.3293, l2 loss = 9.55828 (max 14.95), (true 813, predicted [641])
attack: step 12/30, xent loss = 31.9599, l2 loss = 10.2093 (max 14.95), (true 813, predicted [641])
attack: step 13/30, xent loss = 26.9721, l2 loss = 11.2924 (max 14.95), (true 813, predicted [641])
attack: step 14/30, xent loss = 34.6597, l2 loss = 11.639 (max 14.95), (true 813, predicted [641])
attack: step 15/30, xent loss = 33.1856, l2 loss = 12.5974 (max 14.95), (true 813, predicted [641])
attack: step 16/30, xent loss = 40.4492, l2 loss = 13.2841 (max 14.95), (true 813, predicted [641])
attack: step 17/30, xent loss = 40.9654, l2 loss = 14.0528 (max 14.95), (true 813, predicted [641])
attack: step 18/30, xent loss = 33.4789, l2 loss = 14.6507 (max 14.95), (true 813, predicted [641])
attack: step 19/30, xent loss = 35.778, l2 loss = 16.4328 (max 14.95), (true 813, predicted [641])
attack: step 20/30, xent loss = 51.9106, l2 loss = 16.7616 (max 14.95), (true 813, predicted [641])
attack: step 21/30, xent loss = 47.4829, l2 loss = 17.2726 (max 14.95), (true 813, predicted [641])
attack: step 22/30, xent loss = 35.5342, l2 loss = 17.881 (max 14.95), (true 813, predicted [641])
attack: step 23/30, xent loss = 44.7784, l2 loss = 18.7148 (max 14.95), (true 813, predicted [641])
attack: step 24/30, xent loss = 50.7102, l2 loss = 19.0463 (max 14.95), (true 813, predicted [641])
attack: step 25/30, xent loss = 55.325, l2 loss = 19.6992 (max 14.95), (true 813, predicted [641])
attack: step 26/30, xent loss = 58.6143, l2 loss = 20.0357 (max 14.95), (true 813, predicted [641])
attack: step 27/30, xent loss = 55.8891, l2 loss = 20.7014 (max 14.95), (true 813, predicted [641])
attack: step 28/30, xent loss = 53.3537, l2 loss = 21.2182 (max 14.95), (true 813, predicted [641])
attack: step 29/30, xent loss = 65.6806, l2 loss = 21.7428 (max 14.95), (true 813, predicted [641])
attack: step 30/30, xent loss = 67.2519, l2 loss = 22.5563 (max 14.95), (true 813, predicted [641])
check failed
true = 813, adv = 641
evaluating 134 of [130, 140)
attack: step 1/30, xent loss = 4.8543, l2 loss = 0 (max 14.95), (true 834, predicted [655])
attack: step 2/30, xent loss = 9.74992, l2 loss = 2.57576 (max 14.95), (true 834, predicted [655])
attack: step 3/30, xent loss = 11.2047, l2 loss = 3.46734 (max 14.95), (true 834, predicted [655])
attack: step 4/30, xent loss = 15.786, l2 loss = 4.22007 (max 14.95), (true 834, predicted [655])
attack: step 5/30, xent loss = 17.5013, l2 loss = 4.76673 (max 14.95), (true 834, predicted [655])
attack: step 6/30, xent loss = 19.9092, l2 loss = 5.30737 (max 14.95), (true 834, predicted [655])
attack: step 7/30, xent loss = 21.648, l2 loss = 5.99335 (max 14.95), (true 834, predicted [655])
attack: step 8/30, xent loss = 25.8675, l2 loss = 6.71032 (max 14.95), (true 834, predicted [655])
attack: step 9/30, xent loss = 21.5132, l2 loss = 7.51176 (max 14.95), (true 834, predicted [655])
attack: step 10/30, xent loss = 26.6748, l2 loss = 7.95506 (max 14.95), (true 834, predicted [655])
attack: step 11/30, xent loss = 24.2968, l2 loss = 8.55243 (max 14.95), (true 834, predicted [655])
attack: step 12/30, xent loss = 28.9481, l2 loss = 9.00939 (max 14.95), (true 834, predicted [655])
attack: step 13/30, xent loss = 33.4862, l2 loss = 9.60112 (max 14.95), (true 834, predicted [655])
attack: step 14/30, xent loss = 36.1084, l2 loss = 10.0572 (max 14.95), (true 834, predicted [655])
attack: step 15/30, xent loss = 33.9117, l2 loss = 10.6475 (max 14.95), (true 834, predicted [655])
attack: step 16/30, xent loss = 42.3521, l2 loss = 11.1001 (max 14.95), (true 834, predicted [655])
attack: step 17/30, xent loss = 44.5104, l2 loss = 11.5936 (max 14.95), (true 834, predicted [655])
attack: step 18/30, xent loss = 45.2197, l2 loss = 12.2091 (max 14.95), (true 834, predicted [655])
attack: step 19/30, xent loss = 48.557, l2 loss = 12.8347 (max 14.95), (true 834, predicted [655])
attack: step 20/30, xent loss = 44.5792, l2 loss = 13.3434 (max 14.95), (true 834, predicted [655])
attack: step 21/30, xent loss = 48.2141, l2 loss = 13.9646 (max 14.95), (true 834, predicted [655])
attack: step 22/30, xent loss = 40.4246, l2 loss = 14.7378 (max 14.95), (true 834, predicted [655])
attack: step 23/30, xent loss = 53.6568, l2 loss = 15.1926 (max 14.95), (true 834, predicted [655])
attack: step 24/30, xent loss = 48.9667, l2 loss = 15.812 (max 14.95), (true 834, predicted [655])
attack: step 25/30, xent loss = 53.6632, l2 loss = 16.2289 (max 14.95), (true 834, predicted [655])
attack: step 26/30, xent loss = 58.5322, l2 loss = 16.6718 (max 14.95), (true 834, predicted [655])
attack: step 27/30, xent loss = 60.9945, l2 loss = 17.1703 (max 14.95), (true 834, predicted [655])
attack: step 28/30, xent loss = 49.5612, l2 loss = 17.6032 (max 14.95), (true 834, predicted [655])
attack: step 29/30, xent loss = 56.3599, l2 loss = 18.148 (max 14.95), (true 834, predicted [655])
attack: step 30/30, xent loss = 60.6616, l2 loss = 18.5428 (max 14.95), (true 834, predicted [655])
check failed
true = 834, adv = 514
evaluating 135 of [130, 140)
attack: step 1/30, xent loss = 0.00143961, l2 loss = 0 (max 14.95), (true 420, predicted [420])
attack: step 2/30, xent loss = 0.00155221, l2 loss = 0.00332741 (max 14.95), (true 420, predicted [420])
attack: step 3/30, xent loss = 0.00167706, l2 loss = 0.00680511 (max 14.95), (true 420, predicted [420])
attack: step 4/30, xent loss = 0.0018201, l2 loss = 0.0104923 (max 14.95), (true 420, predicted [420])
attack: step 5/30, xent loss = 0.00199619, l2 loss = 0.0145332 (max 14.95), (true 420, predicted [420])
attack: step 6/30, xent loss = 0.00220699, l2 loss = 0.0189682 (max 14.95), (true 420, predicted [420])
attack: step 7/30, xent loss = 0.0024527, l2 loss = 0.0237646 (max 14.95), (true 420, predicted [420])
attack: step 8/30, xent loss = 0.00275257, l2 loss = 0.0290261 (max 14.95), (true 420, predicted [420])
attack: step 9/30, xent loss = 0.00311212, l2 loss = 0.0347431 (max 14.95), (true 420, predicted [420])
attack: step 10/30, xent loss = 0.00356443, l2 loss = 0.0410538 (max 14.95), (true 420, predicted [420])
attack: step 11/30, xent loss = 0.00415165, l2 loss = 0.0481986 (max 14.95), (true 420, predicted [420])
attack: step 12/30, xent loss = 0.00494282, l2 loss = 0.0563679 (max 14.95), (true 420, predicted [420])
attack: step 13/30, xent loss = 0.00605511, l2 loss = 0.0659788 (max 14.95), (true 420, predicted [420])
attack: step 14/30, xent loss = 0.00763534, l2 loss = 0.0772666 (max 14.95), (true 420, predicted [420])
attack: step 15/30, xent loss = 0.0102112, l2 loss = 0.0911917 (max 14.95), (true 420, predicted [420])
attack: step 16/30, xent loss = 0.0148921, l2 loss = 0.109217 (max 14.95), (true 420, predicted [420])
attack: step 17/30, xent loss = 0.0255296, l2 loss = 0.135341 (max 14.95), (true 420, predicted [420])
attack: step 18/30, xent loss = 0.0691814, l2 loss = 0.180175 (max 14.95), (true 420, predicted [420])
attack: step 19/30, xent loss = 0.73304, l2 loss = 0.316718 (max 14.95), (true 420, predicted [420])
attack: step 20/30, xent loss = 6.7064, l2 loss = 1.52946 (max 14.95), (true 420, predicted [987])
attack: step 21/30, xent loss = 14.9245, l2 loss = 2.58313 (max 14.95), (true 420, predicted [998])
attack: step 22/30, xent loss = 10.7594, l2 loss = 4.39132 (max 14.95), (true 420, predicted [998])
attack: step 23/30, xent loss = 17.4385, l2 loss = 6.25879 (max 14.95), (true 420, predicted [998])
attack: step 24/30, xent loss = 12.9158, l2 loss = 7.12148 (max 14.95), (true 420, predicted [998])
attack: step 25/30, xent loss = 21.8438, l2 loss = 9.36606 (max 14.95), (true 420, predicted [998])
attack: step 26/30, xent loss = 20.5999, l2 loss = 11.8975 (max 14.95), (true 420, predicted [998])
attack: step 27/30, xent loss = 24.5512, l2 loss = 13.017 (max 14.95), (true 420, predicted [998])
attack: step 28/30, xent loss = 24.6018, l2 loss = 14.154 (max 14.95), (true 420, predicted [998])
attack: step 29/30, xent loss = 33.7941, l2 loss = 15.5073 (max 14.95), (true 420, predicted [998])
attack: step 30/30, xent loss = 31.1099, l2 loss = 17.1571 (max 14.95), (true 420, predicted [998])
check failed
true = 420, adv = 614
evaluating 136 of [130, 140)
attack: step 1/30, xent loss = 0.00464919, l2 loss = 0 (max 14.95), (true 974, predicted [974])
attack: step 2/30, xent loss = 0.00559324, l2 loss = 0.00949342 (max 14.95), (true 974, predicted [974])
attack: step 3/30, xent loss = 0.00678, l2 loss = 0.0199203 (max 14.95), (true 974, predicted [974])
attack: step 4/30, xent loss = 0.00834585, l2 loss = 0.0317369 (max 14.95), (true 974, predicted [974])
attack: step 5/30, xent loss = 0.0103272, l2 loss = 0.0450273 (max 14.95), (true 974, predicted [974])
attack: step 6/30, xent loss = 0.0127856, l2 loss = 0.0593797 (max 14.95), (true 974, predicted [974])
attack: step 7/30, xent loss = 0.0160281, l2 loss = 0.0751242 (max 14.95), (true 974, predicted [974])
attack: step 8/30, xent loss = 0.0207983, l2 loss = 0.0942291 (max 14.95), (true 974, predicted [974])
attack: step 9/30, xent loss = 0.0282509, l2 loss = 0.116947 (max 14.95), (true 974, predicted [974])
attack: step 10/30, xent loss = 0.0411489, l2 loss = 0.146224 (max 14.95), (true 974, predicted [974])
attack: step 11/30, xent loss = 0.0671363, l2 loss = 0.188093 (max 14.95), (true 974, predicted [974])
attack: step 12/30, xent loss = 0.11797, l2 loss = 0.24627 (max 14.95), (true 974, predicted [974])
attack: step 13/30, xent loss = 0.254467, l2 loss = 0.356986 (max 14.95), (true 974, predicted [974])
attack: step 14/30, xent loss = 0.891559, l2 loss = 0.627295 (max 14.95), (true 974, predicted [974])
attack: step 15/30, xent loss = 3.51439, l2 loss = 2.6441 (max 14.95), (true 974, predicted [974])
attack: step 16/30, xent loss = 6.11748, l2 loss = 4.07575 (max 14.95), (true 974, predicted [562])
attack: step 17/30, xent loss = 7.91743, l2 loss = 4.2724 (max 14.95), (true 974, predicted [562])
attack: step 18/30, xent loss = 8.04203, l2 loss = 4.51632 (max 14.95), (true 974, predicted [562])
attack: step 19/30, xent loss = 10.738, l2 loss = 5.20511 (max 14.95), (true 974, predicted [203])
attack: step 20/30, xent loss = 10.1095, l2 loss = 6.24587 (max 14.95), (true 974, predicted [562])
attack: step 21/30, xent loss = 14.6159, l2 loss = 6.74378 (max 14.95), (true 974, predicted [203])
attack: step 22/30, xent loss = 10.3151, l2 loss = 10.6649 (max 14.95), (true 974, predicted [716])
attack: step 23/30, xent loss = 15.0952, l2 loss = 11.0588 (max 14.95), (true 974, predicted [580])
attack: step 24/30, xent loss = 13.2922, l2 loss = 11.9714 (max 14.95), (true 974, predicted [580])
attack: step 25/30, xent loss = 16.8795, l2 loss = 12.691 (max 14.95), (true 974, predicted [580])
attack: step 26/30, xent loss = 20.0487, l2 loss = 14.502 (max 14.95), (true 974, predicted [580])
attack: step 27/30, xent loss = 15.5644, l2 loss = 15.898 (max 14.95), (true 974, predicted [580])
attack: step 28/30, xent loss = 17.1452, l2 loss = 16.272 (max 14.95), (true 974, predicted [580])
attack: step 29/30, xent loss = 16.3672, l2 loss = 17.0668 (max 14.95), (true 974, predicted [580])
attack: step 30/30, xent loss = 20.5987, l2 loss = 17.9016 (max 14.95), (true 974, predicted [580])
check failed
true = 974, adv = 669
evaluating 137 of [130, 140)
attack: step 1/30, xent loss = 1.39506, l2 loss = 0 (max 14.95), (true 479, predicted [479])
attack: step 2/30, xent loss = 4.40478, l2 loss = 0.957893 (max 14.95), (true 479, predicted [627])
attack: step 3/30, xent loss = 8.2771, l2 loss = 2.80071 (max 14.95), (true 479, predicted [627])
attack: step 4/30, xent loss = 7.87983, l2 loss = 4.68373 (max 14.95), (true 479, predicted [627])
attack: step 5/30, xent loss = 12.0596, l2 loss = 6.03613 (max 14.95), (true 479, predicted [627])
attack: step 6/30, xent loss = 16.0803, l2 loss = 6.39246 (max 14.95), (true 479, predicted [627])
attack: step 7/30, xent loss = 15.0195, l2 loss = 6.98705 (max 14.95), (true 479, predicted [627])
attack: step 8/30, xent loss = 18.259, l2 loss = 7.50435 (max 14.95), (true 479, predicted [627])
attack: step 9/30, xent loss = 15.6321, l2 loss = 8.0014 (max 14.95), (true 479, predicted [627])
attack: step 10/30, xent loss = 16.2453, l2 loss = 8.39818 (max 14.95), (true 479, predicted [627])
attack: step 11/30, xent loss = 17.6492, l2 loss = 9.00837 (max 14.95), (true 479, predicted [627])
attack: step 12/30, xent loss = 21.317, l2 loss = 9.4192 (max 14.95), (true 479, predicted [627])
attack: step 13/30, xent loss = 20.2785, l2 loss = 9.87596 (max 14.95), (true 479, predicted [627])
attack: step 14/30, xent loss = 23.3912, l2 loss = 10.2458 (max 14.95), (true 479, predicted [627])
attack: step 15/30, xent loss = 25.4277, l2 loss = 10.6846 (max 14.95), (true 479, predicted [627])
attack: step 16/30, xent loss = 23.5201, l2 loss = 11.3411 (max 14.95), (true 479, predicted [627])
attack: step 17/30, xent loss = 19.4894, l2 loss = 12.1525 (max 14.95), (true 479, predicted [627])
attack: step 18/30, xent loss = 23.4062, l2 loss = 12.5129 (max 14.95), (true 479, predicted [627])
attack: step 19/30, xent loss = 26.5938, l2 loss = 12.8115 (max 14.95), (true 479, predicted [627])
attack: step 20/30, xent loss = 22.1075, l2 loss = 13.3065 (max 14.95), (true 479, predicted [627])
attack: step 21/30, xent loss = 25.5677, l2 loss = 13.5113 (max 14.95), (true 479, predicted [627])
attack: step 22/30, xent loss = 22.8782, l2 loss = 14.1166 (max 14.95), (true 479, predicted [627])
attack: step 23/30, xent loss = 31.4018, l2 loss = 14.3275 (max 14.95), (true 479, predicted [627])
attack: step 24/30, xent loss = 29.8177, l2 loss = 14.6337 (max 14.95), (true 479, predicted [627])
attack: step 25/30, xent loss = 25.3015, l2 loss = 15.0753 (max 14.95), (true 479, predicted [627])
attack: step 26/30, xent loss = 24.3521, l2 loss = 15.4945 (max 14.95), (true 479, predicted [627])
attack: step 27/30, xent loss = 32.4654, l2 loss = 15.7197 (max 14.95), (true 479, predicted [627])
attack: step 28/30, xent loss = 36.0516, l2 loss = 15.9927 (max 14.95), (true 479, predicted [627])
attack: step 29/30, xent loss = 36.4458, l2 loss = 16.1823 (max 14.95), (true 479, predicted [627])
attack: step 30/30, xent loss = 26.7334, l2 loss = 16.7491 (max 14.95), (true 479, predicted [627])
check failed
true = 479, adv = 751
evaluating 138 of [130, 140)
attack: step 1/30, xent loss = 0.0130824, l2 loss = 0 (max 14.95), (true 822, predicted [822])
attack: step 2/30, xent loss = 0.0168284, l2 loss = 0.0183263 (max 14.95), (true 822, predicted [822])
attack: step 3/30, xent loss = 0.0232099, l2 loss = 0.0417536 (max 14.95), (true 822, predicted [822])
attack: step 4/30, xent loss = 0.035016, l2 loss = 0.0725231 (max 14.95), (true 822, predicted [822])
attack: step 5/30, xent loss = 0.060537, l2 loss = 0.115669 (max 14.95), (true 822, predicted [822])
attack: step 6/30, xent loss = 0.150183, l2 loss = 0.189709 (max 14.95), (true 822, predicted [822])
attack: step 7/30, xent loss = 0.728038, l2 loss = 0.358398 (max 14.95), (true 822, predicted [822])
attack: step 8/30, xent loss = 3.65111, l2 loss = 0.888043 (max 14.95), (true 822, predicted [822])
attack: step 9/30, xent loss = 6.34077, l2 loss = 1.7555 (max 14.95), (true 822, predicted [469])
attack: step 10/30, xent loss = 7.14953, l2 loss = 2.08895 (max 14.95), (true 822, predicted [544])
attack: step 11/30, xent loss = 7.42486, l2 loss = 2.14777 (max 14.95), (true 822, predicted [277])
attack: step 12/30, xent loss = 7.63512, l2 loss = 2.23067 (max 14.95), (true 822, predicted [277])
attack: step 13/30, xent loss = 7.80143, l2 loss = 2.26714 (max 14.95), (true 822, predicted [277])
