2019-05-29 20:45:48.636229: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-05-29 20:45:48.642134: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2600020000 Hz
2019-05-29 20:45:48.642226: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2aaae6fc2380 executing computations on platform Host. Devices:
2019-05-29 20:45:48.642239: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-05-29 20:45:48.642393: I tensorflow/core/common_runtime/process_util.cc:71] Creating new thread pool with default inter op setting: 2. Tune using inter_op_parallelism_threads for best performance.
evaluating 630 of [630, 640)
attack: step 1/30, xent loss = 0.398469, l2 loss = 0 (max 14.95), (true 733, predicted [733])
attack: step 17/30, xent loss = 36.6688, l2 loss = 10.6933 (max 14.95), (true 206, predicted [234])
attack: step 18/30, xent loss = 38.1347, l2 loss = 10.9358 (max 14.95), (true 206, predicted [234])
attack: step 19/30, xent loss = 31.9765, l2 loss = 11.8951 (max 14.95), (true 206, predicted [234])
attack: step 20/30, xent loss = 35.2774, l2 loss = 12.1542 (max 14.95), (true 206, predicted [234])
attack: step 21/30, xent loss = 33.4612, l2 loss = 12.6374 (max 14.95), (true 206, predicted [234])
attack: step 22/30, xent loss = 42.1931, l2 loss = 12.8565 (max 14.95), (true 206, predicted [234])
attack: step 23/30, xent loss = 43.289, l2 loss = 13.1257 (max 14.95), (true 206, predicted [234])
attack: step 24/30, xent loss = 45.7975, l2 loss = 13.3188 (max 14.95), (true 206, predicted [234])
attack: step 25/30, xent loss = 42.9706, l2 loss = 13.6362 (max 14.95), (true 206, predicted [234])
attack: step 26/30, xent loss = 45.1702, l2 loss = 13.9304 (max 14.95), (true 206, predicted [234])
attack: step 27/30, xent loss = 48.6295, l2 loss = 14.1604 (max 14.95), (true 206, predicted [234])
attack: step 28/30, xent loss = 49.7542, l2 loss = 14.4608 (max 14.95), (true 206, predicted [234])
attack: step 29/30, xent loss = 51.9272, l2 loss = 14.7199 (max 14.95), (true 206, predicted [234])
attack: step 30/30, xent loss = 46.1063, l2 loss = 15.0513 (max 14.95), (true 206, predicted [234])
check failed
true = 206, adv = 208
evaluating 632 of [630, 640)
attack: step 1/30, xent loss = 0.0102798, l2 loss = 0 (max 14.95), (true 405, predicted [405])
attack: step 2/30, xent loss = 0.178402, l2 loss = 0.0573756 (max 14.95), (true 405, predicted [405])
attack: step 3/30, xent loss = 8.37519, l2 loss = 1.0443 (max 14.95), (true 405, predicted [701])
attack: step 4/30, xent loss = 10.6944, l2 loss = 5.89519 (max 14.95), (true 405, predicted [701])
attack: step 5/30, xent loss = 14.8993, l2 loss = 6.7559 (max 14.95), (true 405, predicted [701])
attack: step 6/30, xent loss = 16.3431, l2 loss = 7.66088 (max 14.95), (true 405, predicted [701])
attack: step 7/30, xent loss = 17.7431, l2 loss = 9.62263 (max 14.95), (true 405, predicted [701])
attack: step 8/30, xent loss = 7.8406, l2 loss = 10.5592 (max 14.95), (true 405, predicted [701])
attack: step 9/30, xent loss = 22.265, l2 loss = 10.9541 (max 14.95), (true 405, predicted [701])
attack: step 10/30, xent loss = 19.1092, l2 loss = 11.6487 (max 14.95), (true 405, predicted [701])
attack: step 11/30, xent loss = 15.8024, l2 loss = 13.4105 (max 14.95), (true 405, predicted [701])
attack: step 12/30, xent loss = 22.4704, l2 loss = 14.2004 (max 14.95), (true 405, predicted [701])
attack: step 13/30, xent loss = 28.8131, l2 loss = 14.6159 (max 14.95), (true 405, predicted [701])
attack: step 14/30, xent loss = 25.1813, l2 loss = 15.2173 (max 14.95), (true 405, predicted [701])
attack: step 15/30, xent loss = 25.1404, l2 loss = 15.8239 (max 14.95), (true 405, predicted [701])
attack: step 16/30, xent loss = 31.5277, l2 loss = 16.3805 (max 14.95), (true 405, predicted [701])
attack: step 17/30, xent loss = 39.2279, l2 loss = 16.8217 (max 14.95), (true 405, predicted [701])
attack: step 18/30, xent loss = 35.4658, l2 loss = 17.1972 (max 14.95), (true 405, predicted [701])
attack: step 19/30, xent loss = 38.9602, l2 loss = 17.7838 (max 14.95), (true 405, predicted [701])
attack: step 20/30, xent loss = 44.4236, l2 loss = 18.138 (max 14.95), (true 405, predicted [701])
attack: step 21/30, xent loss = 46.9346, l2 loss = 18.4606 (max 14.95), (true 405, predicted [701])
attack: step 22/30, xent loss = 38.8997, l2 loss = 18.9256 (max 14.95), (true 405, predicted [701])
attack: step 23/30, xent loss = 44.8839, l2 loss = 19.3844 (max 14.95), (true 405, predicted [701])
attack: step 24/30, xent loss = 50.0531, l2 loss = 19.7412 (max 14.95), (true 405, predicted [701])
attack: step 25/30, xent loss = 53.3076, l2 loss = 20.0422 (max 14.95), (true 405, predicted [701])
attack: step 26/30, xent loss = 48.7498, l2 loss = 20.3788 (max 14.95), (true 405, predicted [701])
attack: step 27/30, xent loss = 57.7677, l2 loss = 20.7583 (max 14.95), (true 405, predicted [701])
attack: step 28/30, xent loss = 52.2449, l2 loss = 21.1394 (max 14.95), (true 405, predicted [701])
attack: step 29/30, xent loss = 54.5359, l2 loss = 21.4572 (max 14.95), (true 405, predicted [701])
attack: step 30/30, xent loss = 60.1443, l2 loss = 21.7646 (max 14.95), (true 405, predicted [701])
check failed
true = 405, adv = 701
evaluating 633 of [630, 640)
attack: step 1/30, xent loss = 0.150949, l2 loss = 0 (max 14.95), (true 566, predicted [566])
attack: step 2/30, xent loss = 2.49513, l2 loss = 0.334934 (max 14.95), (true 566, predicted [513])
attack: step 3/30, xent loss = 7.0288, l2 loss = 2.09014 (max 14.95), (true 566, predicted [513])
attack: step 4/30, xent loss = 9.48863, l2 loss = 3.08844 (max 14.95), (true 566, predicted [513])
attack: step 5/30, xent loss = 14.2622, l2 loss = 3.42692 (max 14.95), (true 566, predicted [513])
attack: step 6/30, xent loss = 11.487, l2 loss = 4.0212 (max 14.95), (true 566, predicted [513])
attack: step 7/30, xent loss = 12.8639, l2 loss = 4.92031 (max 14.95), (true 566, predicted [513])
attack: step 8/30, xent loss = 10.5283, l2 loss = 6.27343 (max 14.95), (true 566, predicted [513])
attack: step 9/30, xent loss = 16.1321, l2 loss = 6.61982 (max 14.95), (true 566, predicted [513])
attack: step 10/30, xent loss = 13.9791, l2 loss = 7.24495 (max 14.95), (true 566, predicted [513])
attack: step 11/30, xent loss = 20.5071, l2 loss = 7.4876 (max 14.95), (true 566, predicted [513])
attack: step 12/30, xent loss = 18.1373, l2 loss = 7.76649 (max 14.95), (true 566, predicted [513])
attack: step 13/30, xent loss = 19.2998, l2 loss = 8.61131 (max 14.95), (true 566, predicted [513])
attack: step 14/30, xent loss = 21.3133, l2 loss = 8.9093 (max 14.95), (true 566, predicted [513])
attack: step 15/30, xent loss = 18.1336, l2 loss = 9.39051 (max 14.95), (true 566, predicted [513])
attack: step 16/30, xent loss = 22.7013, l2 loss = 9.62515 (max 14.95), (true 566, predicted [513])
attack: step 17/30, xent loss = 22.7387, l2 loss = 9.93997 (max 14.95), (true 566, predicted [513])
attack: step 18/30, xent loss = 25.4322, l2 loss = 10.1942 (max 14.95), (true 566, predicted [513])
attack: step 19/30, xent loss = 26.1989, l2 loss = 10.4554 (max 14.95), (true 566, predicted [513])
attack: step 20/30, xent loss = 28.161, l2 loss = 10.6161 (max 14.95), (true 566, predicted [513])
attack: step 21/30, xent loss = 28.7763, l2 loss = 10.914 (max 14.95), (true 566, predicted [513])
attack: step 22/30, xent loss = 27.7788, l2 loss = 11.1893 (max 14.95), (true 566, predicted [513])
attack: step 23/30, xent loss = 20.0459, l2 loss = 11.6192 (max 14.95), (true 566, predicted [513])
attack: step 24/30, xent loss = 21.1085, l2 loss = 12.0236 (max 14.95), (true 566, predicted [513])
attack: step 25/30, xent loss = 30.7998, l2 loss = 12.2341 (max 14.95), (true 566, predicted [513])
attack: step 26/30, xent loss = 32.4239, l2 loss = 12.3983 (max 14.95), (true 566, predicted [513])
attack: step 27/30, xent loss = 32.8273, l2 loss = 12.6553 (max 14.95), (true 566, predicted [513])
attack: step 28/30, xent loss = 33.8528, l2 loss = 12.9217 (max 14.95), (true 566, predicted [513])
attack: step 29/30, xent loss = 33.4548, l2 loss = 13.2138 (max 14.95), (true 566, predicted [513])
attack: step 30/30, xent loss = 33.9194, l2 loss = 13.4591 (max 14.95), (true 566, predicted [513])
true = 566, adv = 643
evaluating 634 of [630, 640)
attack: step 1/30, xent loss = 0.602342, l2 loss = 0 (max 14.95), (true 773, predicted [773])
attack: step 2/30, xent loss = 7.77458, l2 loss = 1.83087 (max 14.95), (true 773, predicted [899])
attack: step 3/30, xent loss = 12.7142, l2 loss = 3.22085 (max 14.95), (true 773, predicted [899])
attack: step 4/30, xent loss = 10.898, l2 loss = 4.57926 (max 14.95), (true 773, predicted [899])
attack: step 5/30, xent loss = 13.2294, l2 loss = 6.48454 (max 14.95), (true 773, predicted [899])
attack: step 6/30, xent loss = 13.1109, l2 loss = 7.20135 (max 14.95), (true 773, predicted [899])
attack: step 7/30, xent loss = 14.4315, l2 loss = 8.25632 (max 14.95), (true 773, predicted [899])
attack: step 8/30, xent loss = 18.4868, l2 loss = 8.62733 (max 14.95), (true 773, predicted [899])
attack: step 9/30, xent loss = 15.7497, l2 loss = 9.6008 (max 14.95), (true 773, predicted [899])
attack: step 10/30, xent loss = 23.9543, l2 loss = 10.0492 (max 14.95), (true 773, predicted [899])
attack: step 11/30, xent loss = 26.784, l2 loss = 10.6736 (max 14.95), (true 773, predicted [899])
attack: step 12/30, xent loss = 16.2569, l2 loss = 11.691 (max 14.95), (true 773, predicted [899])
attack: step 13/30, xent loss = 17.3792, l2 loss = 13.0118 (max 14.95), (true 773, predicted [899])
attack: step 14/30, xent loss = 24.5449, l2 loss = 13.2319 (max 14.95), (true 773, predicted [899])
attack: step 15/30, xent loss = 23.798, l2 loss = 13.8692 (max 14.95), (true 773, predicted [899])
attack: step 16/30, xent loss = 33.8063, l2 loss = 14.2146 (max 14.95), (true 773, predicted [899])
attack: step 17/30, xent loss = 24.0331, l2 loss = 14.8433 (max 14.95), (true 773, predicted [899])
attack: step 18/30, xent loss = 40.7269, l2 loss = 15.3331 (max 14.95), (true 773, predicted [899])
attack: step 19/30, xent loss = 31.5251, l2 loss = 16.1394 (max 14.95), (true 773, predicted [899])
attack: step 20/30, xent loss = 36.7691, l2 loss = 16.6975 (max 14.95), (true 773, predicted [899])
attack: step 21/30, xent loss = 40.3721, l2 loss = 17.4612 (max 14.95), (true 773, predicted [899])
attack: step 22/30, xent loss = 26.6765, l2 loss = 18.0702 (max 14.95), (true 773, predicted [899])
attack: step 23/30, xent loss = 41.857, l2 loss = 18.7271 (max 14.95), (true 773, predicted [899])
attack: step 24/30, xent loss = 38.3933, l2 loss = 19.374 (max 14.95), (true 773, predicted [899])
attack: step 25/30, xent loss = 37.3985, l2 loss = 20.0602 (max 14.95), (true 773, predicted [899])
attack: step 26/30, xent loss = 45.5336, l2 loss = 20.484 (max 14.95), (true 773, predicted [899])
attack: step 27/30, xent loss = 40.149, l2 loss = 21.3889 (max 14.95), (true 773, predicted [899])
attack: step 28/30, xent loss = 40.443, l2 loss = 21.8442 (max 14.95), (true 773, predicted [899])
attack: step 29/30, xent loss = 47.2433, l2 loss = 22.6595 (max 14.95), (true 773, predicted [899])
attack: step 30/30, xent loss = 44.8631, l2 loss = 23.1479 (max 14.95), (true 773, predicted [899])
check failed
true = 773, adv = 728
evaluating 635 of [630, 640)
attack: step 1/30, xent loss = 0.000893194, l2 loss = 0 (max 14.95), (true 710, predicted [710])
attack: step 2/30, xent loss = 0.00114066, l2 loss = 0.00468515 (max 14.95), (true 710, predicted [710])
attack: step 3/30, xent loss = 0.00155531, l2 loss = 0.0106333 (max 14.95), (true 710, predicted [710])
attack: step 4/30, xent loss = 0.00235851, l2 loss = 0.0187267 (max 14.95), (true 710, predicted [710])
attack: step 5/30, xent loss = 0.00422763, l2 loss = 0.0305415 (max 14.95), (true 710, predicted [710])
attack: step 6/30, xent loss = 0.0112716, l2 loss = 0.0508535 (max 14.95), (true 710, predicted [710])
attack: step 7/30, xent loss = 0.110416, l2 loss = 0.103696 (max 14.95), (true 710, predicted [710])
attack: step 8/30, xent loss = 6.58085, l2 loss = 0.543788 (max 14.95), (true 710, predicted [611])
attack: step 9/30, xent loss = 20.3186, l2 loss = 2.49829 (max 14.95), (true 710, predicted [611])
attack: step 10/30, xent loss = 29.0869, l2 loss = 4.55285 (max 14.95), (true 710, predicted [611])
attack: step 11/30, xent loss = 38.5165, l2 loss = 6.62512 (max 14.95), (true 710, predicted [611])
attack: step 12/30, xent loss = 52.5995, l2 loss = 8.3756 (max 14.95), (true 710, predicted [611])
attack: step 13/30, xent loss = 67.7701, l2 loss = 10.3423 (max 14.95), (true 710, predicted [611])
attack: step 14/30, xent loss = 92.4697, l2 loss = 11.6298 (max 14.95), (true 710, predicted [611])
attack: step 15/30, xent loss = 109.589, l2 loss = 12.718 (max 14.95), (true 710, predicted [611])
attack: step 16/30, xent loss = 128.156, l2 loss = 13.9712 (max 14.95), (true 710, predicted [611])
attack: step 17/30, xent loss = 144.902, l2 loss = 14.8511 (max 14.95), (true 710, predicted [611])
attack: step 18/30, xent loss = 158.856, l2 loss = 15.8012 (max 14.95), (true 710, predicted [611])
attack: step 19/30, xent loss = 173.902, l2 loss = 16.5883 (max 14.95), (true 710, predicted [611])
attack: step 20/30, xent loss = 190.184, l2 loss = 17.3792 (max 14.95), (true 710, predicted [611])
attack: step 21/30, xent loss = 200.001, l2 loss = 18.0685 (max 14.95), (true 710, predicted [611])
attack: step 22/30, xent loss = 214.527, l2 loss = 18.7807 (max 14.95), (true 710, predicted [611])
attack: step 23/30, xent loss = 211.015, l2 loss = 19.4624 (max 14.95), (true 710, predicted [611])
attack: step 24/30, xent loss = 216.628, l2 loss = 20.2637 (max 14.95), (true 710, predicted [611])
attack: step 25/30, xent loss = 226.874, l2 loss = 20.8958 (max 14.95), (true 710, predicted [611])
attack: step 26/30, xent loss = 231.178, l2 loss = 21.6691 (max 14.95), (true 710, predicted [611])
attack: step 27/30, xent loss = 251.734, l2 loss = 22.2451 (max 14.95), (true 710, predicted [611])
attack: step 28/30, xent loss = 267.062, l2 loss = 22.7856 (max 14.95), (true 710, predicted [611])
attack: step 29/30, xent loss = 274.167, l2 loss = 23.2527 (max 14.95), (true 710, predicted [611])
attack: step 30/30, xent loss = 277.266, l2 loss = 23.739 (max 14.95), (true 710, predicted [611])
check failed
true = 710, adv = 509
evaluating 636 of [630, 640)
attack: step 1/30, xent loss = 0.97239, l2 loss = 0 (max 14.95), (true 186, predicted [186])
attack: step 2/30, xent loss = 8.31825, l2 loss = 1.79183 (max 14.95), (true 186, predicted [203])
attack: step 3/30, xent loss = 12.7583, l2 loss = 2.4588 (max 14.95), (true 186, predicted [203])
attack: step 4/30, xent loss = 11.7237, l2 loss = 3.91148 (max 14.95), (true 186, predicted [203])
attack: step 5/30, xent loss = 16.4859, l2 loss = 4.66334 (max 14.95), (true 186, predicted [203])
attack: step 6/30, xent loss = 14.4989, l2 loss = 6.2657 (max 14.95), (true 186, predicted [203])
attack: step 7/30, xent loss = 16.9313, l2 loss = 6.82405 (max 14.95), (true 186, predicted [203])
attack: step 8/30, xent loss = 20.5535, l2 loss = 7.39902 (max 14.95), (true 186, predicted [203])
attack: step 9/30, xent loss = 18.168, l2 loss = 8.47916 (max 14.95), (true 186, predicted [203])
attack: step 10/30, xent loss = 12.7988, l2 loss = 9.65172 (max 14.95), (true 186, predicted [203])
attack: step 11/30, xent loss = 18.5209, l2 loss = 10.1136 (max 14.95), (true 186, predicted [203])
attack: step 12/30, xent loss = 19.5093, l2 loss = 10.7502 (max 14.95), (true 186, predicted [203])
attack: step 13/30, xent loss = 19.3947, l2 loss = 11.2729 (max 14.95), (true 186, predicted [203])
attack: step 14/30, xent loss = 24.8561, l2 loss = 11.5024 (max 14.95), (true 186, predicted [203])
attack: step 15/30, xent loss = 27.0316, l2 loss = 11.9318 (max 14.95), (true 186, predicted [203])
attack: step 16/30, xent loss = 31.8293, l2 loss = 12.2587 (max 14.95), (true 186, predicted [203])
attack: step 17/30, xent loss = 26.3576, l2 loss = 12.9956 (max 14.95), (true 186, predicted [203])
attack: step 18/30, xent loss = 30.1851, l2 loss = 13.4972 (max 14.95), (true 186, predicted [203])
attack: step 19/30, xent loss = 31.6144, l2 loss = 14.0758 (max 14.95), (true 186, predicted [203])
attack: step 20/30, xent loss = 28.6499, l2 loss = 14.3224 (max 14.95), (true 186, predicted [203])
attack: step 21/30, xent loss = 24.103, l2 loss = 14.9371 (max 14.95), (true 186, predicted [203])
attack: step 22/30, xent loss = 32.8681, l2 loss = 15.4182 (max 14.95), (true 186, predicted [203])
attack: step 23/30, xent loss = 27.3287, l2 loss = 15.7537 (max 14.95), (true 186, predicted [203])
attack: step 24/30, xent loss = 28.8354, l2 loss = 16.3079 (max 14.95), (true 186, predicted [203])
attack: step 25/30, xent loss = 34.5957, l2 loss = 16.5666 (max 14.95), (true 186, predicted [203])
attack: step 26/30, xent loss = 30.0159, l2 loss = 16.8953 (max 14.95), (true 186, predicted [203])
attack: step 27/30, xent loss = 33.7446, l2 loss = 17.1074 (max 14.95), (true 186, predicted [203])
attack: step 28/30, xent loss = 32.3912, l2 loss = 17.436 (max 14.95), (true 186, predicted [203])
attack: step 29/30, xent loss = 29.6549, l2 loss = 17.8719 (max 14.95), (true 186, predicted [203])
attack: step 30/30, xent loss = 38.6138, l2 loss = 18.1262 (max 14.95), (true 186, predicted [203])
check failed
true = 186, adv = 203
evaluating 637 of [630, 640)
attack: step 1/30, xent loss = 0.0270582, l2 loss = 0 (max 14.95), (true 422, predicted [422])
attack: step 2/30, xent loss = 0.655614, l2 loss = 0.101234 (max 14.95), (true 422, predicted [422])
attack: step 3/30, xent loss = 8.53057, l2 loss = 1.92896 (max 14.95), (true 422, predicted [840])
attack: step 4/30, xent loss = 17.9606, l2 loss = 3.90141 (max 14.95), (true 422, predicted [840])
attack: step 5/30, xent loss = 20.4468, l2 loss = 8.24603 (max 14.95), (true 422, predicted [840])
attack: step 6/30, xent loss = 22.2915, l2 loss = 10.109 (max 14.95), (true 422, predicted [840])
attack: step 7/30, xent loss = 32.4769, l2 loss = 11.6217 (max 14.95), (true 422, predicted [840])
attack: step 8/30, xent loss = 51.2579, l2 loss = 12.5925 (max 14.95), (true 422, predicted [840])
attack: step 9/30, xent loss = 45.786, l2 loss = 14.8455 (max 14.95), (true 422, predicted [840])
attack: step 10/30, xent loss = 53.1895, l2 loss = 16.2899 (max 14.95), (true 422, predicted [840])
attack: step 11/30, xent loss = 56.6904, l2 loss = 17.5705 (max 14.95), (true 422, predicted [840])
attack: step 12/30, xent loss = 67.5537, l2 loss = 18.4251 (max 14.95), (true 422, predicted [840])
attack: step 13/30, xent loss = 57.0024, l2 loss = 20.0245 (max 14.95), (true 422, predicted [840])
attack: step 14/30, xent loss = 62.5824, l2 loss = 20.7049 (max 14.95), (true 422, predicted [840])
attack: step 15/30, xent loss = 69.52, l2 loss = 21.6784 (max 14.95), (true 422, predicted [840])
attack: step 16/30, xent loss = 79.1066, l2 loss = 22.3189 (max 14.95), (true 422, predicted [840])
attack: step 17/30, xent loss = 83.6181, l2 loss = 23.1023 (max 14.95), (true 422, predicted [840])
attack: step 18/30, xent loss = 80.0965, l2 loss = 23.9735 (max 14.95), (true 422, predicted [840])
attack: step 19/30, xent loss = 91.338, l2 loss = 24.6754 (max 14.95), (true 422, predicted [840])
attack: step 20/30, xent loss = 83.8145, l2 loss = 25.6015 (max 14.95), (true 422, predicted [840])
attack: step 21/30, xent loss = 102.523, l2 loss = 26.1613 (max 14.95), (true 422, predicted [840])
attack: step 22/30, xent loss = 105.011, l2 loss = 26.694 (max 14.95), (true 422, predicted [840])
attack: step 23/30, xent loss = 106.748, l2 loss = 27.2804 (max 14.95), (true 422, predicted [840])
attack: step 24/30, xent loss = 112.702, l2 loss = 28.0508 (max 14.95), (true 422, predicted [840])
attack: step 25/30, xent loss = 126.144, l2 loss = 28.3742 (max 14.95), (true 422, predicted [840])
attack: step 26/30, xent loss = 109.462, l2 loss = 29.0558 (max 14.95), (true 422, predicted [840])
attack: step 27/30, xent loss = 137.437, l2 loss = 29.499 (max 14.95), (true 422, predicted [840])
attack: step 28/30, xent loss = 134.283, l2 loss = 29.9621 (max 14.95), (true 422, predicted [840])
attack: step 29/30, xent loss = 138.511, l2 loss = 30.4678 (max 14.95), (true 422, predicted [840])
attack: step 30/30, xent loss = 125.749, l2 loss = 31.311 (max 14.95), (true 422, predicted [840])
check failed
true = 422, adv = 462
evaluating 638 of [630, 640)
attack: step 1/30, xent loss = 0.0966437, l2 loss = 0 (max 14.95), (true 599, predicted [599])
attack: step 2/30, xent loss = 6.72381, l2 loss = 0.536424 (max 14.95), (true 599, predicted [310])
attack: step 3/30, xent loss = 11.1756, l2 loss = 1.90969 (max 14.95), (true 599, predicted [310])
attack: step 4/30, xent loss = 10.0267, l2 loss = 3.84002 (max 14.95), (true 599, predicted [310])
attack: step 5/30, xent loss = 12.853, l2 loss = 4.34264 (max 14.95), (true 599, predicted [310])
attack: step 6/30, xent loss = 20.7202, l2 loss = 5.63749 (max 14.95), (true 599, predicted [310])
attack: step 7/30, xent loss = 30.8879, l2 loss = 7.01075 (max 14.95), (true 599, predicted [310])
attack: step 8/30, xent loss = 17.2855, l2 loss = 9.18727 (max 14.95), (true 599, predicted [310])
attack: step 9/30, xent loss = 24.8354, l2 loss = 10.1483 (max 14.95), (true 599, predicted [310])
attack: step 10/30, xent loss = 24.6799, l2 loss = 11.8806 (max 14.95), (true 599, predicted [310])
attack: step 11/30, xent loss = 32.1337, l2 loss = 12.3722 (max 14.95), (true 599, predicted [310])
attack: step 12/30, xent loss = 31.5017, l2 loss = 13.9228 (max 14.95), (true 599, predicted [310])
attack: step 13/30, xent loss = 51.7007, l2 loss = 14.2135 (max 14.95), (true 599, predicted [310])
attack: step 14/30, xent loss = 48.465, l2 loss = 14.6836 (max 14.95), (true 599, predicted [310])
